ImageID,Date,Location
8133,82,14
8134,196,6
8135,336,3
8136,212,15
8137,287,8
8138,118,11
8139,215,6
8140,142,18
8141,141,14
8142,17,5
8143,344,11
8144,35,16
8145,99,1
8146,196,10
8147,83,9
8148,298,10
8149,345,2
8150,326,17
8151,223,8
8152,249,19
8153,179,15
8154,338,10
8155,183,14
8156,354,12
8157,77,7
8158,187,2
8159,86,11
8160,335,16
8161,52,16
8162,330,11
8163,255,10
8164,245,14
8165,171,13
8166,103,20
8167,293,19
8168,315,12
8169,343,15
8170,39,4
8171,323,6
8172,217,4
8173,337,1
8174,205,12
8175,150,18
8176,4,9
8177,67,11
8178,178,7
8179,122,4
8180,315,5
8181,255,17
8182,120,15
8183,207,16
8184,51,3
8185,146,16
8186,340,9
8187,154,17
8188,211,7
8189,248,2
8190,110,14
8191,25,5
8192,235,20
8193,199,17
8194,326,10
8195,176,13
8196,248,9
8197,219,16
8198,225,17
8199,124,18
8200,17,7
8201,10,8
8202,134,1
8203,225,7
8204,102,8
8205,208,15
8206,160,20
8207,127,11
8208,175,7
8209,15,2
8210,280,4
8211,180,11
8212,166,7
8213,268,6
8214,107,15
8215,164,10
8216,76,15
8217,25,12
8218,268,14
8219,127,1
8220,161,3
8221,265,2
8222,332,9
8223,128,5
8224,251,3
8225,132,20
8226,286,19
8227,216,18
8228,267,2
8229,276,1
8230,228,4
8231,32,8
8232,91,10
8233,190,14
8234,220,11
8235,165,4
8236,265,20
8237,241,15
8238,196,6
8239,104,7
8240,22,2
8241,94,7
8242,69,5
8243,345,19
8244,45,20
8245,67,9
8246,177,12
8247,30,14
8248,162,11
8249,179,2
8250,76,19
8251,237,20
8252,219,15
8253,277,11
8254,152,4
8255,83,2
8256,254,17
8257,338,14
8258,120,14
8259,136,3
8260,357,19
8261,289,6
8262,150,11
8263,58,10
8264,82,7
8265,268,19
8266,318,15
8267,85,8
8268,186,6
8269,221,9
8270,205,2
8271,301,20
8272,334,5
8273,364,12
8274,172,20
8275,203,12
8276,224,16
8277,110,16
8278,196,6
8279,307,10
8280,33,13
8281,218,20
8282,181,8
8283,85,8
8284,265,5
8285,41,10
8286,168,17
8287,76,13
8288,25,12
8289,101,13
8290,301,1
8291,150,19
8292,173,4
8293,97,7
8294,326,10
8295,290,16
8296,352,7
8297,221,16
8298,74,16
8299,122,18
8300,87,2
8301,326,5
8302,11,18
8303,274,19
8304,260,16
8305,275,15
8306,358,8
8307,158,5
8308,269,8
8309,60,2
8310,232,7
8311,179,1
8312,348,16
8313,274,2
8314,346,11
8315,330,1
8316,111,14
8317,191,4
8318,45,20
8319,38,18
8320,113,8
8321,117,14
8322,179,17
8323,184,16
8324,209,3
8325,68,10
8326,137,18
8327,250,15
8328,201,16
8329,306,10
8330,1,9
8331,192,14
8332,89,16
8333,201,14
8334,210,5
8335,101,12
8336,300,4
8337,213,15
8338,139,20
8339,150,2
8340,244,3
8341,33,14
8342,142,20
8343,55,8
8344,222,18
8345,338,18
8346,289,9
8347,97,1
8348,297,20
8349,146,12
8350,175,7
8351,197,12
8352,267,11
8353,365,13
8354,221,11
8355,169,7
8356,226,16
8357,244,3
8358,143,10
8359,320,1
8360,346,6
8361,330,15
8362,35,3
8363,205,16
8364,246,12
8365,322,9
8366,159,13
8367,129,8
8368,229,8
8369,275,15
8370,269,12
8371,86,20
8372,302,16
8373,188,17
8374,5,17
8375,182,16
8376,283,9
8377,312,9
8378,292,11
8379,361,7
8380,275,4
8381,293,18
8382,50,14
8383,300,13
8384,68,8
8385,9,7
8386,131,14
8387,342,7
8388,4,17
8389,263,19
8390,191,13
8391,192,3
8392,340,1
8393,273,9
8394,333,16
8395,100,6
8396,23,13
8397,37,13
8398,290,14
8399,122,4
8400,307,15
8401,89,15
8402,284,16
8403,46,16
8404,42,4
8405,169,3
8406,109,10
8407,104,20
8408,3,20
8409,116,3
8410,342,8
8411,194,7
8412,339,18
8413,68,14
8414,220,2
8415,195,11
8416,311,2
8417,352,10
8418,136,8
8419,216,17
8420,117,5
8421,223,6
8422,92,16
8423,9,1
8424,142,13
8425,340,14
8426,76,6
8427,227,12
8428,226,4
8429,154,3
8430,27,9
8431,341,16
8432,301,2
8433,358,15
8434,260,14
8435,245,3
8436,24,18
8437,247,17
8438,304,16
8439,141,7
8440,86,8
8441,30,16
8442,10,6
8443,114,12
8444,62,18
8445,63,3
8446,31,9
8447,157,4
8448,287,17
8449,104,15
8450,19,4
8451,101,17
8452,189,7
8453,221,1
8454,189,10
8455,298,17
8456,77,4
8457,271,10
8458,232,1
8459,199,3
8460,178,12
8461,244,7
8462,327,7
8463,318,1
8464,141,20
8465,345,16
8466,113,8
8467,145,2
8468,188,13
8469,140,16
8470,329,17
8471,339,18
8472,217,1
8473,100,7
8474,119,16
8475,99,13
8476,103,7
8477,295,16
8478,232,14
8479,318,7
8480,276,9
8481,136,9
8482,293,19
8483,292,15
8484,126,6
8485,128,3
8486,314,1
8487,150,12
8488,93,13
8489,324,18
8490,229,1
8491,125,5
8492,240,9
8493,240,18
8494,360,17
8495,188,4
8496,54,13
8497,246,10
8498,226,13
8499,307,10
8500,184,4
8501,1,8
8502,294,14
8503,248,19
8504,117,8
8505,66,14
8506,253,15
8507,167,9
8508,104,11
8509,167,9
8510,291,8
8511,310,15
8512,177,14
8513,356,13
8514,315,9
8515,301,10
8516,299,1
8517,236,8
8518,319,11
8519,27,14
8520,337,4
8521,138,20
8522,232,16
8523,4,20
8524,92,19
8525,81,6
8526,55,12
8527,291,1
8528,134,10
8529,45,4
8530,218,13
8531,201,8
8532,218,13
8533,348,8
8534,121,10
8535,122,20
8536,205,11
8537,89,6
8538,197,18
8539,17,13
8540,355,15
8541,324,6
8542,134,7
8543,121,1
8544,271,4
8545,152,11
8546,266,4
8547,70,6
8548,47,3
8549,109,15
8550,122,20
8551,208,1
8552,364,4
8553,261,10
8554,287,7
8555,335,13
8556,312,3
8557,235,9
8558,233,10
8559,239,6
8560,117,17
8561,26,1
8562,44,15
8563,211,6
8564,80,7
8565,170,4
8566,203,7
8567,345,17
8568,192,9
8569,188,12
8570,248,19
8571,82,8
8572,58,10
8573,209,6
8574,83,15
8575,161,8
8576,143,16
8577,360,12
8578,79,6
8579,79,18
8580,133,2
8581,29,19
8582,123,13
8583,214,3
8584,250,15
8585,260,2
8586,209,19
8587,57,3
8588,307,6
8589,128,18
8590,54,13
8591,166,13
8592,310,20
8593,13,6
8594,132,19
8595,45,9
8596,143,12
8597,287,1
8598,115,15
8599,319,10
8600,19,12
8601,146,11
8602,149,4
8603,23,19
8604,119,10
8605,258,13
8606,107,14
8607,328,17
8608,105,18
8609,42,15
8610,116,1
8611,264,6
8612,307,7
8613,187,18
8614,153,16
8615,264,10
8616,360,7
8617,171,12
8618,111,16
8619,109,18
8620,256,19
8621,290,14
8622,80,13
8623,158,20
8624,28,20
8625,141,7
8626,107,15
8627,42,11
8628,271,2
8629,46,20
8630,306,18
8631,153,14
8632,193,10
8633,122,16
8634,248,5
8635,147,20
8636,358,8
8637,62,14
8638,244,5
8639,48,10
8640,351,4
8641,254,8
8642,301,3
8643,10,3
8644,242,5
8645,301,18
8646,108,19
8647,15,19
8648,251,19
8649,10,2
8650,129,20
8651,124,19
8652,193,18
8653,220,16
8654,143,3
8655,134,15
8656,194,18
8657,185,4
8658,5,7
8659,118,14
8660,305,6
8661,325,16
8662,34,17
8663,92,5
8664,78,4
8665,105,5
8666,65,14
8667,53,18
8668,91,14
8669,248,5
8670,200,16
8671,38,15
8672,4,11
8673,57,3
8674,67,12
8675,139,18
8676,207,17
8677,58,4
8678,257,14
8679,55,11
8680,305,2
8681,130,15
8682,228,4
8683,82,13
8684,219,12
8685,324,19
8686,316,14
8687,218,7
8688,344,15
8689,16,14
8690,334,2
8691,360,6
8692,31,8
8693,253,19
8694,88,13
8695,69,3
8696,146,18
8697,136,15
8698,118,14
8699,39,19
8700,161,5
8701,303,20
8702,156,17
8703,8,20
8704,211,9
8705,266,6
8706,249,7
8707,17,13
8708,16,12
8709,320,14
8710,20,3
8711,87,5
8712,248,11
8713,278,7
8714,322,17
8715,201,18
8716,310,20
8717,34,10
8718,346,12
8719,355,17
8720,153,3
8721,126,20
8722,200,17
8723,204,5
8724,82,11
8725,321,14
8726,199,15
8727,245,18
8728,348,13
8729,264,9
8730,325,12
8731,17,20
8732,259,15
8733,22,4
8734,38,17
8735,317,1
8736,365,12
8737,337,4
8738,26,7
8739,110,12
8740,91,2
8741,240,1
8742,328,19
8743,309,14
8744,178,6
8745,48,5
8746,23,10
8747,96,16
8748,201,10
8749,28,11
8750,275,1
8751,156,14
8752,52,18
8753,136,19
8754,77,12
8755,114,7
8756,275,13
8757,173,18
8758,246,5
8759,158,5
8760,156,18
8761,245,18
8762,317,19
8763,143,11
8764,41,2
8765,38,20
8766,317,16
8767,338,6
8768,219,17
8769,132,18
8770,17,9
8771,212,10
8772,152,9
8773,298,18
8774,282,10
8775,63,4
8776,316,15
8777,189,9
8778,209,3
8779,92,3
8780,348,14
8781,177,4
8782,357,10
8783,266,12
8784,273,9
8785,208,5
8786,170,9
8787,57,10
8788,198,17
8789,334,17
8790,16,3
8791,353,5
8792,312,4
8793,111,18
8794,185,9
8795,134,10
8796,116,7
8797,186,15
8798,340,4
8799,267,12
8800,1,10
8801,167,16
8802,88,15
8803,218,8
8804,163,1
8805,136,3
8806,47,3
8807,173,8
8808,252,11
8809,236,2
8810,203,3
8811,49,1
8812,224,7
8813,40,2
8814,53,16
8815,129,15
8816,226,16
8817,358,10
8818,3,17
8819,51,14
8820,245,20
8821,248,12
8822,10,11
8823,87,9
8824,87,17
8825,178,2
8826,186,3
8827,268,18
8828,340,6
8829,137,14
8830,354,11
8831,10,6
8832,26,20
8833,158,10
8834,107,14
8835,328,6
8836,221,8
8837,110,11
8838,164,14
8839,272,6
8840,232,9
8841,1,9
8842,294,6
8843,115,11
8844,257,4
8845,195,4
8846,2,20
8847,215,5
8848,263,18
8849,194,19
8850,254,9
8851,18,18
8852,271,8
8853,266,5
8854,93,17
8855,80,16
8856,106,9
8857,355,20
8858,343,11
8859,236,1
8860,346,18
8861,108,13
8862,271,13
8863,164,4
8864,167,2
8865,99,16
8866,10,5
8867,218,11
8868,129,8
8869,65,15
8870,237,13
8871,209,14
8872,332,7
8873,183,9
8874,3,16
8875,254,15
8876,59,1
8877,365,5
8878,197,10
8879,268,13
8880,141,11
8881,341,5
8882,51,17
8883,126,16
8884,230,9
8885,319,10
8886,344,17
8887,238,12
8888,130,4
8889,62,3
8890,313,1
8891,188,18
8892,1,10
8893,141,10
8894,71,20
8895,15,16
8896,173,6
8897,68,18
8898,275,3
8899,118,19
8900,286,11
8901,129,18
8902,26,18
8903,53,7
8904,317,15
8905,337,1
8906,289,16
8907,88,1
8908,163,16
8909,284,18
8910,310,3
8911,282,15
8912,243,11
8913,114,5
8914,247,10
8915,337,2
8916,284,11
8917,207,17
8918,50,18
8919,153,10
8920,7,1
8921,198,8
8922,45,14
8923,217,10
8924,38,18
8925,102,14
8926,63,16
8927,75,2
8928,235,20
8929,321,18
8930,160,19
8931,280,17
8932,3,18
8933,31,18
8934,48,17
8935,243,18
8936,45,10
8937,84,13
8938,143,4
8939,182,12
8940,118,10
8941,273,10
8942,255,19
8943,275,18
8944,135,9
8945,308,2
8946,84,6
8947,226,5
8948,314,10
8949,97,9
8950,106,10
8951,255,20
8952,297,13
8953,303,4
8954,225,1
8955,187,5
8956,22,16
8957,318,16
8958,351,4
8959,301,16
8960,260,2
8961,200,12
8962,223,11
8963,185,15
8964,181,10
8965,148,1
8966,55,11
8967,132,4
8968,104,17
8969,129,6
8970,258,15
8971,343,16
8972,298,14
8973,350,19
8974,246,1
8975,4,12
8976,89,3
8977,344,19
8978,50,10
8979,166,7
8980,63,9
8981,191,7
8982,175,13
8983,59,11
8984,234,1
8985,300,15
8986,89,13
8987,239,18
8988,34,6
8989,341,13
8990,19,14
8991,165,1
8992,60,18
8993,185,2
8994,98,1
8995,181,1
8996,314,16
8997,199,7
8998,56,6
8999,341,15
9000,305,14
9001,129,9
9002,252,13
9003,193,2
9004,123,4
9005,138,4
9006,338,2
9007,163,4
9008,85,1
9009,136,1
9010,233,11
9011,352,10
9012,46,20
9013,96,7
9014,320,19
9015,346,8
9016,65,10
9017,30,20
9018,227,2
9019,13,19
9020,224,12
9021,1,3
9022,352,5
9023,297,8
9024,217,18
9025,69,8
9026,99,17
9027,118,13
9028,262,3
9029,51,20
9030,245,4
9031,318,7
9032,362,19
9033,248,3
9034,44,4
9035,357,14
9036,257,10
9037,39,19
9038,276,4
9039,312,18
9040,116,6
9041,238,11
9042,20,18
9043,331,4
9044,146,7
9045,136,1
9046,131,9
9047,340,19
9048,102,4
9049,20,20
9050,46,18
9051,253,3
9052,22,20
9053,56,19
9054,37,9
9055,258,18
9056,178,4
9057,90,14
9058,107,13
9059,277,15
9060,301,16
9061,353,8
9062,241,17
9063,47,18
9064,77,2
9065,283,18
9066,69,1
9067,130,2
9068,65,5
9069,187,12
9070,19,16
9071,167,3
9072,166,16
9073,22,6
9074,78,18
9075,266,8
9076,124,14
9077,5,4
9078,6,12
9079,252,16
9080,198,11
9081,188,4
9082,301,6
9083,156,17
9084,70,17
9085,138,16
9086,110,16
9087,42,7
9088,44,8
9089,37,4
9090,84,13
9091,344,6
9092,292,15
9093,157,14
9094,243,10
9095,69,6
9096,207,18
9097,311,11
9098,343,18
9099,220,10
9100,249,6
9101,268,4
9102,183,17
9103,67,16
9104,97,9
9105,189,18
9106,215,5
9107,212,16
9108,238,6
9109,258,9
9110,153,11
9111,50,1
9112,69,19
9113,10,1
9114,22,5
9115,358,2
9116,191,6
9117,85,20
9118,289,19
9119,106,19
9120,55,8
9121,286,20
9122,76,12
9123,110,7
9124,86,17
9125,209,19
9126,221,20
9127,331,3
9128,311,5
9129,16,11
9130,254,9
9131,349,4
9132,159,17
9133,301,9
9134,128,3
9135,224,17
9136,345,10
9137,7,14
9138,85,13
9139,261,12
9140,168,6
9141,167,5
9142,60,17
9143,310,12
9144,13,13
9145,299,2
9146,228,4
9147,166,9
9148,171,10
9149,151,12
9150,353,14
9151,285,9
9152,63,6
9153,199,17
9154,140,3
9155,33,3
9156,55,10
9157,300,10
9158,249,17
9159,222,19
9160,8,12
9161,30,12
9162,245,9
9163,353,3
9164,218,17
9165,144,7
9166,86,2
9167,78,12
9168,89,6
9169,365,1
9170,280,15
9171,288,19
9172,49,17
9173,104,3
9174,193,8
9175,45,4
9176,160,12
9177,199,12
9178,68,15
9179,107,4
9180,95,7
9181,193,17
9182,39,3
9183,144,11
9184,54,13
9185,358,14
9186,51,17
9187,149,7
9188,157,8
9189,263,6
9190,71,19
9191,210,4
9192,41,13
9193,263,6
9194,215,11
9195,102,8
9196,199,19
9197,348,11
9198,347,14
9199,47,15
9200,269,2
9201,211,1
9202,208,7
9203,294,13
9204,177,8
9205,192,12
9206,226,7
9207,39,2
9208,245,7
9209,259,19
9210,233,8
9211,22,17
9212,134,4
9213,221,14
9214,286,5
9215,107,13
9216,218,1
9217,30,15
9218,210,17
9219,7,1
9220,75,1
9221,114,16
9222,341,9
9223,64,12
9224,33,12
9225,17,13
9226,303,3
9227,76,9
9228,175,5
9229,205,16
9230,292,4
9231,35,3
9232,222,19
9233,281,15
9234,54,7
9235,194,5
9236,262,17
9237,74,2
9238,224,11
9239,183,7
9240,285,7
9241,297,5
9242,181,18
9243,329,4
9244,153,12
9245,143,17
9246,251,16
9247,238,4
9248,190,4
9249,159,9
9250,235,9
9251,154,17
9252,137,10
9253,87,18
9254,93,9
9255,230,13
9256,268,10
9257,197,2
9258,71,3
9259,345,15
9260,202,2
9261,55,14
9262,288,1
9263,181,16
9264,359,12
9265,56,12
9266,253,10
9267,187,13
9268,265,3
9269,1,18
9270,22,16
9271,22,15
9272,266,4
9273,283,7
9274,101,15
9275,161,7
9276,36,5
9277,275,10
9278,287,18
9279,47,17
9280,14,6
9281,360,7
9282,176,16
9283,190,16
9284,190,2
9285,253,6
9286,191,9
9287,58,17
9288,202,19
9289,166,10
9290,269,6
9291,20,16
9292,317,10
9293,108,2
9294,141,9
9295,206,1
9296,336,1
9297,77,12
9298,295,2
9299,197,18
9300,113,10
9301,257,4
9302,340,10
9303,101,7
9304,195,6
9305,317,17
9306,89,4
9307,320,20
9308,331,12
9309,183,4
9310,282,6
9311,64,4
9312,259,16
9313,180,17
9314,131,14
9315,64,11
9316,229,6
9317,298,5
9318,226,8
9319,206,19
9320,271,20
9321,5,5
9322,22,3
9323,33,6
9324,325,10
9325,186,1
9326,138,19
9327,354,11
9328,348,14
9329,199,12
9330,126,19
9331,159,3
9332,201,4
9333,305,11
9334,255,4
9335,148,15
9336,74,7
9337,22,12
9338,144,15
9339,115,10
9340,225,18
9341,215,18
9342,71,2
9343,8,10
9344,288,13
9345,74,1
9346,326,7
9347,58,3
9348,131,20
9349,305,15
9350,83,16
9351,120,3
9352,339,11
9353,268,1
9354,335,7
9355,253,19
9356,276,13
9357,58,18
9358,178,1
9359,117,6
9360,1,10
9361,131,16
9362,124,4
9363,68,17
9364,317,5
9365,315,5
9366,5,19
9367,175,11
9368,216,18
9369,46,9
9370,297,10
9371,45,14
9372,134,17
9373,197,16
9374,185,11
9375,29,12
9376,192,13
9377,13,16
9378,112,9
9379,142,7
9380,356,7
9381,242,8
9382,186,7
9383,152,10
9384,162,9
9385,268,13
9386,112,19
9387,313,7
9388,238,5
9389,324,9
9390,238,19
9391,167,6
9392,228,8
9393,301,9
9394,235,15
9395,311,7
9396,287,13
9397,339,12
9398,292,2
9399,243,16
9400,145,8
9401,50,12
9402,272,9
9403,185,7
9404,323,18
9405,203,14
9406,279,16
9407,161,2
9408,212,11
9409,162,13
9410,139,1
9411,77,17
9412,11,6
9413,225,7
9414,160,7
9415,165,10
9416,175,3
9417,293,13
9418,89,2
9419,328,9
9420,351,9
9421,175,5
9422,89,5
9423,354,13
9424,83,8
9425,320,4
9426,49,16
9427,154,19
9428,261,14
9429,79,10
9430,250,15
9431,121,12
9432,320,17
9433,202,14
9434,126,4
9435,245,7
9436,190,18
9437,254,11
9438,31,5
9439,4,7
9440,344,20
9441,36,19
9442,205,5
9443,194,14
9444,218,4
9445,257,10
9446,41,20
9447,297,11
9448,16,14
9449,186,11
9450,103,8
9451,135,5
9452,354,16
9453,277,12
9454,145,16
9455,251,6
9456,145,15
9457,157,5
9458,52,15
9459,85,19
9460,337,10
9461,161,14
9462,70,1
9463,269,13
9464,334,13
9465,291,5
9466,70,2
9467,173,14
9468,216,15
9469,179,11
9470,289,3
9471,123,4
9472,135,2
9473,191,3
9474,191,1
9475,158,1
9476,248,7
9477,57,12
9478,187,16
9479,279,15
9480,169,2
9481,30,10
9482,310,5
9483,60,19
9484,30,15
9485,210,2
9486,356,19
9487,42,8
9488,351,1
9489,349,9
9490,268,15
9491,235,8
9492,132,9
9493,249,15
9494,229,5
9495,269,16
9496,104,16
9497,232,3
9498,36,16
9499,102,6
9500,119,3
9501,44,13
9502,166,2
9503,287,7
9504,156,4
9505,99,5
9506,113,14
9507,117,5
9508,211,18
9509,25,6
9510,241,20
9511,154,8
9512,253,12
9513,137,7
9514,111,2
9515,136,2
9516,81,2
9517,313,19
9518,357,5
9519,92,4
9520,288,12
9521,6,13
9522,180,20
9523,134,17
9524,262,5
9525,285,20
9526,325,18
9527,136,19
9528,355,6
9529,202,18
9530,199,13
9531,2,15
9532,60,15
9533,20,11
9534,289,5
9535,326,16
9536,193,18
9537,15,11
9538,315,5
9539,143,12
9540,247,18
9541,214,18
9542,302,11
9543,333,1
9544,325,13
9545,312,3
9546,140,8
9547,55,1
9548,237,12
9549,248,14
9550,288,4
9551,149,16
9552,154,8
9553,341,10
9554,221,15
9555,81,19
9556,223,18
9557,165,1
9558,245,18
9559,70,17
9560,361,20
9561,29,1
9562,183,2
9563,349,4
9564,82,5
9565,235,10
9566,29,13
9567,22,1
9568,22,13
9569,297,18
9570,73,5
9571,46,13
9572,310,13
9573,29,5
9574,49,5
9575,65,20
9576,11,5
9577,276,19
9578,333,1
9579,127,12
9580,355,9
9581,9,12
9582,110,18
9583,326,17
9584,330,7
9585,120,2
9586,137,17
9587,281,13
9588,230,10
9589,32,10
9590,24,19
9591,16,2
9592,184,15
9593,85,2
9594,115,13
9595,62,18
9596,209,4
9597,309,9
9598,332,14
9599,246,1
9600,80,15
9601,280,14
9602,58,12
9603,209,2
9604,320,18
9605,168,19
9606,319,15
9607,12,17
9608,288,14
9609,247,2
9610,175,18
9611,296,20
9612,333,17
9613,46,5
9614,245,9
9615,279,5
9616,168,12
9617,120,19
9618,129,16
9619,365,8
9620,352,20
9621,116,4
9622,243,1
9623,87,9
9624,56,20
9625,87,11
9626,308,1
9627,242,15
9628,133,11
9629,289,15
9630,293,13
9631,82,7
9632,258,16
9633,134,7
9634,232,18
9635,205,20
9636,65,12
9637,335,17
9638,182,18
9639,320,11
9640,335,5
9641,315,11
9642,191,14
9643,256,17
9644,124,11
9645,120,11
9646,65,14
9647,282,3
9648,80,13
9649,206,4
9650,233,1
9651,314,15
9652,26,19
9653,251,20
9654,269,8
9655,114,10
9656,140,14
9657,254,10
9658,278,13
9659,42,8
9660,25,8
9661,53,4
9662,26,17
9663,345,8
9664,175,6
9665,273,6
9666,313,17
9667,106,8
9668,128,7
9669,141,8
9670,135,3
9671,203,14
9672,192,18
9673,277,7
9674,145,19
9675,334,17
9676,111,13
9677,133,13
9678,336,18
9679,307,14
9680,23,12
9681,200,4
9682,98,13
9683,309,6
9684,94,4
9685,108,7
9686,73,15
9687,42,14
9688,128,18
9689,172,10
9690,237,17
9691,308,17
9692,136,16
9693,110,14
9694,324,1
9695,126,8
9696,99,13
9697,55,20
9698,119,12
9699,134,7
9700,330,17
9701,154,20
9702,109,10
9703,247,12
9704,287,19
9705,59,3
9706,191,8
9707,273,12
9708,159,8
9709,239,19
9710,3,11
9711,175,18
9712,32,16
9713,358,1
9714,344,14
9715,26,3
9716,3,17
9717,172,15
9718,2,17
9719,353,20
9720,305,2
9721,135,17
9722,75,8
9723,68,5
9724,85,16
9725,31,11
9726,255,3
9727,176,4
9728,42,7
9729,111,4
9730,124,4
9731,256,12
9732,291,15
9733,293,8
9734,277,11
9735,199,12
9736,14,8
9737,136,4
9738,133,9
9739,18,9
9740,200,6
9741,134,11
9742,282,16
9743,86,17
9744,50,13
9745,313,14
9746,202,18
9747,204,11
9748,355,12
9749,104,15
9750,322,3
9751,350,9
9752,239,4
9753,147,4
9754,239,14
9755,9,2
9756,93,5
9757,256,7
9758,133,19
9759,197,13
9760,255,7
9761,104,14
9762,126,5
9763,91,4
9764,296,1
9765,244,13
9766,291,5
9767,119,16
9768,111,18
9769,16,4
9770,227,10
9771,61,4
9772,129,14
9773,314,10
9774,69,19
9775,118,12
9776,124,15
9777,192,1
9778,150,10
9779,102,10
9780,17,3
9781,347,5
9782,132,19
9783,89,17
9784,140,18
9785,166,12
9786,174,20
9787,325,7
9788,29,19
9789,231,10
9790,114,20
9791,211,14
9792,108,16
9793,34,9
9794,333,10
9795,194,20
9796,99,18
9797,338,16
9798,245,12
9799,153,20
9800,38,19
9801,206,11
9802,233,16
9803,133,19
9804,363,9
9805,117,15
9806,25,16
9807,137,10
9808,249,11
9809,351,19
9810,82,19
9811,54,20
9812,19,9
9813,57,13
9814,106,2
9815,52,13
9816,266,1
9817,157,2
9818,162,18
9819,13,11
9820,294,12
9821,290,5
9822,194,1
9823,362,17
9824,259,15
9825,249,12
9826,327,11
9827,216,10
9828,118,13
9829,191,12
9830,152,11
9831,163,2
9832,109,2
9833,1,7
9834,156,13
9835,175,14
9836,141,2
9837,179,2
9838,126,2
9839,84,2
9840,165,16
9841,127,4
9842,300,15
9843,85,9
9844,12,7
9845,175,11
9846,183,18
9847,117,15
9848,284,8
9849,346,16
9850,115,10
9851,167,15
9852,21,17
9853,114,16
9854,281,8
9855,72,20
9856,173,8
9857,87,11
9858,3,18
9859,266,18
9860,184,6
9861,89,3
9862,152,4
9863,268,4
9864,317,12
9865,284,2
9866,231,19
9867,219,13
9868,133,6
9869,356,15
9870,149,19
9871,143,14
9872,220,16
9873,196,14
9874,68,4
9875,241,7
9876,91,9
9877,206,9
9878,70,7
9879,74,1
9880,228,7
9881,102,10
9882,77,7
9883,47,20
9884,116,20
9885,189,5
9886,4,13
9887,20,1
9888,194,16
9889,132,5
9890,97,7
9891,141,11
9892,57,16
9893,314,8
9894,251,1
9895,300,2
9896,98,3
9897,85,8
9898,43,15
9899,17,4
9900,9,6
9901,315,7
9902,350,3
9903,279,11
9904,192,16
9905,174,6
9906,133,1
9907,160,5
9908,152,12
9909,339,16
9910,200,10
9911,341,16
9912,66,14
9913,206,2
9914,30,11
9915,174,13
9916,121,17
9917,188,13
9918,323,10
9919,361,3
9920,195,19
9921,35,2
9922,288,10
9923,110,2
9924,201,15
9925,341,3
9926,44,11
9927,117,15
9928,337,7
9929,248,8
9930,341,5
9931,111,13
9932,26,12
9933,210,5
9934,343,14
9935,104,12
9936,363,14
9937,228,4
9938,284,10
9939,134,3
9940,82,5
9941,226,8
9942,225,10
9943,188,10
9944,36,10
9945,215,13
9946,310,9
9947,82,16
9948,184,10
9949,210,11
9950,308,2
9951,53,16
9952,91,4
9953,79,4
9954,279,8
9955,101,17
9956,222,8
9957,170,8
9958,103,12
9959,335,17
9960,144,1
9961,313,13
9962,104,11
9963,123,11
9964,84,5
9965,333,8
9966,2,1
9967,248,1
9968,241,15
9969,121,4
9970,232,16
9971,51,16
9972,185,9
9973,173,2
9974,69,3
9975,212,6
9976,334,14
9977,163,3
9978,255,17
9979,141,7
9980,97,6
9981,175,15
9982,146,2
9983,121,13
9984,295,16
9985,137,11
9986,315,12
9987,18,10
9988,254,18
9989,284,16
9990,46,4
9991,27,20
9992,299,3
9993,208,3
9994,328,13
9995,114,6
9996,67,16
9997,94,9
9998,267,19
9999,75,19
